Title,Authors,Publication Date,Journallink,Journal
Styles of verification and the pursuit of organisational repair: The case of social impact,,"In Press, Corrected Proof, Available online 27 June 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000491/pdfft?md5=5f11fa9c44e638422627267d39e4b3e4&pid=1-s2.0-S0361368223000491-main.pdf,AOS-Accounting Organizations and Society
Discussion of “The ESG stopping effect: Do investor reactions differ across the lifespan of ESG initiatives?”,,"In Press, Corrected Proof, Available online 15 May 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000387/pdfft?md5=73d6e2dcf1185e68130e147e9bbf93c3&pid=1-s2.0-S0361368223000387-main.pdf,AOS-Accounting Organizations and Society
The ESG stopping effect: Do investor reactions differ across the lifespan of ESG initiatives?,,"In Press, Corrected Proof, Available online 3 February 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000120/pdfft?md5=bbde0d809f258cbd5a4d9182c8912861&pid=1-s2.0-S0361368223000120-main.pdf,AOS-Accounting Organizations and Society
Standing on the shoulders of giants: Financial reporting comparability and knowledge accumulation,,"In Press, Corrected Proof, Available online 17 February 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000156/pdfft?md5=99a7946448ad59de98a36bf985ee8640&pid=1-s2.0-S0165410124000156-main.pdf,JAE-Journal of Accounting and Economics
Mandatory financial information disclosure and credit ratings,,"In Press, Corrected Proof, Available online 7 February 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000065/pdfft?md5=075117dcbf6abef7b3d8627d5016d047&pid=1-s2.0-S0165410124000065-main.pdf,JAE-Journal of Accounting and Economics
Fraudulent financial reporting and the consequences for employees,,"In Press, Corrected Proof, Available online 23 January 2024",https://www.sciencedirect.com/science/article/pii/S016541012400003X/pdfft?md5=056cb210ed7bf1b9b8a7c97ffc07bea4&pid=1-s2.0-S016541012400003X-main.pdf,JAE-Journal of Accounting and Economics
Litigation risk and strategic M&A valuations,,"In Press, Corrected Proof, Available online 10 January 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000016/pdfft?md5=eb37f591905fe82ef1dce15c40ad62cc&pid=1-s2.0-S0165410124000016-main.pdf,JAE-Journal of Accounting and Economics
Rank-and-file accounting employee compensation and financial reporting quality,,"In Press, Journal Pre-proof, Available online 7 January 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000028/pdfft?md5=1741a83c869d76c7c6b6dc3a2d32f194&pid=1-s2.0-S0165410124000028-main.pdf,JAE-Journal of Accounting and Economics
Do industry-specific accounting standards matter for capital allocation decisions?,,"In Press, Corrected Proof, Available online 28 December 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000940/pdfft?md5=8f252844df5aa0923d7f1ac7edb84c61&pid=1-s2.0-S0165410123000940-main.pdf,JAE-Journal of Accounting and Economics
Auditor industry range and audit quality,,"In Press, Corrected Proof, Available online 20 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000939/pdfft?md5=cafc8b0f67807c868183af432c675330&pid=1-s2.0-S0165410123000939-main.pdf,JAE-Journal of Accounting and Economics
Disclosure paternalism,,"In Press, Corrected Proof, Available online 17 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000861/pdfft?md5=569b2227fa3b3b0d83aa29dae6183974&pid=1-s2.0-S0165410123000861-main.pdf,JAE-Journal of Accounting and Economics
Accounting information and risk shifting with asymmetrically informed creditors,,"In Press, Corrected Proof, Available online 10 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000915/pdfft?md5=ef559a7585a296bd01e84d98bd7d0d5f&pid=1-s2.0-S0165410123000915-main.pdf,JAE-Journal of Accounting and Economics
“Just BEAT it” do firms reclassify costs to avoid the base erosion and anti-abuse tax (BEAT) of the TCJA?,,"In Press, Corrected Proof, Available online 9 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000721/pdfft?md5=edc0f9ee9ab919c2307d618b03ed69a9&pid=1-s2.0-S0165410123000721-main.pdf,JAE-Journal of Accounting and Economics
Gone with the big data: Institutional lender demand for private information,,"In Press, Corrected Proof, Available online 7 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000873/pdfft?md5=4a02ef48962f346c5058070a260b7e0e&pid=1-s2.0-S0165410123000873-main.pdf,JAE-Journal of Accounting and Economics
The effect of patent disclosure quality on innovation,,"In Press, Corrected Proof, Available online 29 September 2023",https://www.sciencedirect.com/science/article/pii/S016541012300071X/pdfft?md5=c2348acc6bda41e386554e56a1f6c066&pid=1-s2.0-S016541012300071X-main.pdf,JAE-Journal of Accounting and Economics
Long-term firm gains from short-term managerial focus: Myopia and voluntary disclosures,,"In Press, Corrected Proof, Available online 28 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000708/pdfft?md5=d27795919c9fc9b136a30ce2f1a04b7b&pid=1-s2.0-S0165410123000708-main.pdf,JAE-Journal of Accounting and Economics
The misuse of regression-based x-Scores as dependent variables,,"In Press, Corrected Proof, Available online 12 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000678/pdfft?md5=d5c0f14a78b23cc0c7a2753d6d4bbb20&pid=1-s2.0-S0165410123000678-main.pdf,JAE-Journal of Accounting and Economics
Firm-level political risk and credit markets,,"In Press, Corrected Proof, Available online 9 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000666/pdfft?md5=cf51a9085d1f40a9e84c207839330f93&pid=1-s2.0-S0165410123000666-main.pdf,JAE-Journal of Accounting and Economics
Capital-market effects of tipper-tippee insider trading law: Evidence from the Newman ruling,,"In Press, Corrected Proof, Available online 25 August 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000630/pdfft?md5=34647e88846d93e7abfa0c7bcc872fe5&pid=1-s2.0-S0165410123000630-main.pdf,JAE-Journal of Accounting and Economics
The SEC's September spike: Regulatory inconsistency within the fiscal year,,"In Press, Corrected Proof, Available online 12 August 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000605/pdfft?md5=48778fdc5af01ff955afb71389ef3a70&pid=1-s2.0-S0165410123000605-main.pdf,JAE-Journal of Accounting and Economics
Accounting conservatism and managerial information acquisition,,"In Press, Corrected Proof, Available online 6 August 2023",https://www.sciencedirect.com/science/article/pii/S016541012300054X/pdfft?md5=1b7c585f65528baf9c3d63f67ed7f2bb&pid=1-s2.0-S016541012300054X-main.pdf,JAE-Journal of Accounting and Economics
Data visualization in 10-K filings,,"In Press, Corrected Proof, Available online 24 July 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000551/pdfft?md5=13478877733b88a2527cc25648204d99&pid=1-s2.0-S0165410123000551-main.pdf,JAE-Journal of Accounting and Economics
Public environmental enforcement and private lender monitoring: Evidence from environmental covenants,,"In Press, Corrected Proof, Available online 19 July 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000459/pdfft?md5=48a7b43e7962c2d4a3e1f8cf6ff209fe&pid=1-s2.0-S0165410123000459-main.pdf,JAE-Journal of Accounting and Economics
"Accounting, reporting and verification of impact: Implications for sustainability: A commentary on Adams et al. (2023) “Styles of verification and the pursuit of organisational repair: The case of social impact”",,"In Press, Corrected Proof, Available online 3 January 2024",https://www.sciencedirect.com/science/article/pii/S0361368223001113/pdfft?md5=816e9d13568fb8019caf3b0693f265b1&pid=1-s2.0-S0361368223001113-main.pdf,AOS-Accounting Organizations and Society,"Accounting, reporting and verification of impact+ Implications for sustainability+ A commentary on Adams et al. (2023) “Styles of verification and the pursuit of organisational repair+ The case of social impact”_AOS-Accounting Organizations and Society.pdf"
Discussion of “Do green business practices license self-dealing or prime prosociality? Cross-domain evidence from environmental concern triggers”,,"In Press, Corrected Proof, Available online 3 January 2024",https://www.sciencedirect.com/science/article/pii/S0361368223001101/pdfft?md5=64f6dcf71feb882ff0ea0fd28c495607&pid=1-s2.0-S0361368223001101-main.pdf,AOS-Accounting Organizations and Society,Discussion of “Do green business practices license self-dealing or prime prosociality+ Cross-domain evidence from environmental concern triggers”_AOS-Accounting Organizations and Society.pdf
Catch me if you match! A discussion of auditors' involvement in clients’ sustainability reporting,,"In Press, Corrected Proof, Available online 3 January 2024",https://www.sciencedirect.com/science/article/pii/S0361368223001071/pdfft?md5=d778ba5e7724d1e0be60f9661d127c57&pid=1-s2.0-S0361368223001071-main.pdf,AOS-Accounting Organizations and Society,Catch me if you match! A discussion of auditors' involvement in clients’ sustainability reporting_AOS-Accounting Organizations and Society.pdf
"Commentary: On theory, data, and interpreting results in political CSR research: Reflecting on “Do firms put their money where their mouth is? Sociopolitical claims and corporate political activity”",,"In Press, Corrected Proof, Available online 2 January 2024",https://www.sciencedirect.com/science/article/pii/S0361368223001095/pdfft?md5=1332c85e07585330905d1ac35fcb27ec&pid=1-s2.0-S0361368223001095-main.pdf,AOS-Accounting Organizations and Society,"Commentary+ On theory, data, and interpreting results in political CSR research+ Reflecting on “Do firms put their money where their mouth is+ Sociopolitical claims and corporate political activity”_AOS-Accounting Organizations and Society.pdf"
"CSR disclosures in buyer-seller markets: Research design issues, greenwashing and regulatory implications, and directions for future research",,"In Press, Corrected Proof, Available online 25 December 2023",https://www.sciencedirect.com/science/article/pii/S0361368223001083/pdfft?md5=8d4298663cc7c93be13bc7f6a5aa191a&pid=1-s2.0-S0361368223001083-main.pdf,AOS-Accounting Organizations and Society,"CSR disclosures in buyer-seller markets+ Research design issues, greenwashing and regulatory implications, and directions for future research_AOS-Accounting Organizations and Society.pdf"
Learning in the auditing profession: A framework and future directions,,"In Press, Corrected Proof, Available online 12 December 2023",https://www.sciencedirect.com/science/article/pii/S0361368223001058/pdfft?md5=9d0b572ea56e1b7e3a539905d3f2a1c6&pid=1-s2.0-S0361368223001058-main.pdf,AOS-Accounting Organizations and Society,Learning in the auditing profession+ A framework and future directions_AOS-Accounting Organizations and Society.pdf
The interdependence between the choice of fixed-term professional workers and the control environment,,"In Press, Corrected Proof, Available online 1 December 2023",https://www.sciencedirect.com/science/article/pii/S036136822300096X/pdfft?md5=e441964427e089521be0d269713ba6a8&pid=1-s2.0-S036136822300096X-main.pdf,AOS-Accounting Organizations and Society,The interdependence between the choice of fixed-term professional workers and the control environment_AOS-Accounting Organizations and Society.pdf
The effects of strategic alignment and strategic clarity on multidimensional task performance,,"In Press, Corrected Proof, Available online 4 November 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000958/pdfft?md5=34b5406b89a5e71b3c31de23a072189d&pid=1-s2.0-S0361368223000958-main.pdf,AOS-Accounting Organizations and Society,The effects of strategic alignment and strategic clarity on multidimensional task performance_AOS-Accounting Organizations and Society.pdf
"Audit partner facial traits, gender, and career outcomes",,"In Press, Corrected Proof, Available online 13 October 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000843/pdfft?md5=bb7e09a9ba0bdc4f64465cb5afe2cfea&pid=1-s2.0-S0361368223000843-main.pdf,AOS-Accounting Organizations and Society,"Audit partner facial traits, gender, and career outcomes_AOS-Accounting Organizations and Society.pdf"
Accounting for GDP– A study of epistemic strategies when calculating the quarterly economy,,"In Press, Corrected Proof, Available online 10 October 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000934/pdfft?md5=5aa80b71b166cba3dce0bf4c140fe619&pid=1-s2.0-S0361368223000934-main.pdf,AOS-Accounting Organizations and Society,Accounting for GDP– A study of epistemic strategies when calculating the quarterly economy_AOS-Accounting Organizations and Society.pdf
Memories lost: A history of accounting records as forms of projection,,"In Press, Corrected Proof, Available online 10 October 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000855/pdfft?md5=fcd7e54f5097089d94fae91e79215484&pid=1-s2.0-S0361368223000855-main.pdf,AOS-Accounting Organizations and Society,Memories lost+ A history of accounting records as forms of projection_AOS-Accounting Organizations and Society.pdf
Auditor sustainability focus and client sustainability reporting,,"In Press, Corrected Proof, Available online 7 October 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000831/pdfft?md5=446ce678fed05926ff4f39757d0752c4&pid=1-s2.0-S0361368223000831-main.pdf,AOS-Accounting Organizations and Society,Auditor sustainability focus and client sustainability reporting_AOS-Accounting Organizations and Society.pdf
Investor reactions to apologies for financial misconduct,,"In Press, Corrected Proof, Available online 4 October 2023",https://www.sciencedirect.com/science/article/pii/S036136822300082X/pdfft?md5=2f459177f3e3534516a7fca7fa17ed7c&pid=1-s2.0-S036136822300082X-main.pdf,AOS-Accounting Organizations and Society,Investor reactions to apologies for financial misconduct_AOS-Accounting Organizations and Society.pdf
Experimental research on standard-setting issues in financial reporting,,"In Press, Corrected Proof, Available online 3 October 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000806/pdfft?md5=5f4f24a4d4d8281e9ea02dcf3f75be70&pid=1-s2.0-S0361368223000806-main.pdf,AOS-Accounting Organizations and Society,Experimental research on standard-setting issues in financial reporting_AOS-Accounting Organizations and Society.pdf
Do firms put their money where their mouth is? Sociopolitical claims and corporate political activity,,"In Press, Corrected Proof, Available online 27 September 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000818/pdfft?md5=b8def80772367b7eb8657b79b75619cf&pid=1-s2.0-S0361368223000818-main.pdf,AOS-Accounting Organizations and Society,Do firms put their money where their mouth is+ Sociopolitical claims and corporate political activity_AOS-Accounting Organizations and Society.pdf
CSR disclosures in buyer-seller markets: The impact of assurance of CSR disclosures and incentives for CSR investments,,"In Press, Corrected Proof, Available online 30 August 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000697/pdfft?md5=ad0d94101c459c4427159221f5febfd5&pid=1-s2.0-S0361368223000697-main.pdf,AOS-Accounting Organizations and Society,CSR disclosures in buyer-seller markets+ The impact of assurance of CSR disclosures and incentives for CSR investments_AOS-Accounting Organizations and Society.pdf
Do green business practices license self-dealing or prime prosociality? Cross-domain evidence from environmental concern triggers,,"In Press, Corrected Proof, Available online 19 August 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000685/pdfft?md5=b7d7a69c6e9b4a13f33bc654464de48d&pid=1-s2.0-S0361368223000685-main.pdf,AOS-Accounting Organizations and Society,Do green business practices license self-dealing or prime prosociality+ Cross-domain evidence from environmental concern triggers_AOS-Accounting Organizations and Society.pdf
Styles of verification and the pursuit of organisational repair: The case of social impact,,"In Press, Corrected Proof, Available online 27 June 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000491/pdfft?md5=5f11fa9c44e638422627267d39e4b3e4&pid=1-s2.0-S0361368223000491-main.pdf,AOS-Accounting Organizations and Society,Styles of verification and the pursuit of organisational repair+ The case of social impact_AOS-Accounting Organizations and Society.pdf
Discussion of “The ESG stopping effect: Do investor reactions differ across the lifespan of ESG initiatives?”,,"In Press, Corrected Proof, Available online 15 May 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000387/pdfft?md5=73d6e2dcf1185e68130e147e9bbf93c3&pid=1-s2.0-S0361368223000387-main.pdf,AOS-Accounting Organizations and Society,Discussion of “The ESG stopping effect+ Do investor reactions differ across the lifespan of ESG initiatives+”_AOS-Accounting Organizations and Society.pdf
The ESG stopping effect: Do investor reactions differ across the lifespan of ESG initiatives?,,"In Press, Corrected Proof, Available online 3 February 2023",https://www.sciencedirect.com/science/article/pii/S0361368223000120/pdfft?md5=bbde0d809f258cbd5a4d9182c8912861&pid=1-s2.0-S0361368223000120-main.pdf,AOS-Accounting Organizations and Society,The ESG stopping effect+ Do investor reactions differ across the lifespan of ESG initiatives+_AOS-Accounting Organizations and Society.pdf
Standing on the shoulders of giants: Financial reporting comparability and knowledge accumulation,,"In Press, Corrected Proof, Available online 17 February 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000156/pdfft?md5=99a7946448ad59de98a36bf985ee8640&pid=1-s2.0-S0165410124000156-main.pdf,JAE-Journal of Accounting and Economics,Standing on the shoulders of giants+ Financial reporting comparability and knowledge accumulation_JAE-Journal of Accounting and Economics.pdf
Mandatory financial information disclosure and credit ratings,,"In Press, Corrected Proof, Available online 7 February 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000065/pdfft?md5=075117dcbf6abef7b3d8627d5016d047&pid=1-s2.0-S0165410124000065-main.pdf,JAE-Journal of Accounting and Economics,Mandatory financial information disclosure and credit ratings_JAE-Journal of Accounting and Economics.pdf
Fraudulent financial reporting and the consequences for employees,,"In Press, Corrected Proof, Available online 23 January 2024",https://www.sciencedirect.com/science/article/pii/S016541012400003X/pdfft?md5=056cb210ed7bf1b9b8a7c97ffc07bea4&pid=1-s2.0-S016541012400003X-main.pdf,JAE-Journal of Accounting and Economics,Fraudulent financial reporting and the consequences for employees_JAE-Journal of Accounting and Economics.pdf
Litigation risk and strategic M&A valuations,,"In Press, Corrected Proof, Available online 10 January 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000016/pdfft?md5=eb37f591905fe82ef1dce15c40ad62cc&pid=1-s2.0-S0165410124000016-main.pdf,JAE-Journal of Accounting and Economics,Litigation risk and strategic M&A valuations_JAE-Journal of Accounting and Economics.pdf
Rank-and-file accounting employee compensation and financial reporting quality,,"In Press, Journal Pre-proof, Available online 7 January 2024",https://www.sciencedirect.com/science/article/pii/S0165410124000028/pdfft?md5=1741a83c869d76c7c6b6dc3a2d32f194&pid=1-s2.0-S0165410124000028-main.pdf,JAE-Journal of Accounting and Economics,Rank-and-file accounting employee compensation and financial reporting quality_JAE-Journal of Accounting and Economics.pdf
Do industry-specific accounting standards matter for capital allocation decisions?,,"In Press, Corrected Proof, Available online 28 December 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000940/pdfft?md5=8f252844df5aa0923d7f1ac7edb84c61&pid=1-s2.0-S0165410123000940-main.pdf,JAE-Journal of Accounting and Economics,Do industry-specific accounting standards matter for capital allocation decisions+_JAE-Journal of Accounting and Economics.pdf
Auditor industry range and audit quality,,"In Press, Corrected Proof, Available online 20 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000939/pdfft?md5=cafc8b0f67807c868183af432c675330&pid=1-s2.0-S0165410123000939-main.pdf,JAE-Journal of Accounting and Economics,Auditor industry range and audit quality_JAE-Journal of Accounting and Economics.pdf
Disclosure paternalism,,"In Press, Corrected Proof, Available online 17 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000861/pdfft?md5=569b2227fa3b3b0d83aa29dae6183974&pid=1-s2.0-S0165410123000861-main.pdf,JAE-Journal of Accounting and Economics,Disclosure paternalism_JAE-Journal of Accounting and Economics.pdf
Accounting information and risk shifting with asymmetrically informed creditors,,"In Press, Corrected Proof, Available online 10 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000915/pdfft?md5=ef559a7585a296bd01e84d98bd7d0d5f&pid=1-s2.0-S0165410123000915-main.pdf,JAE-Journal of Accounting and Economics,Accounting information and risk shifting with asymmetrically informed creditors_JAE-Journal of Accounting and Economics.pdf
“Just BEAT it” do firms reclassify costs to avoid the base erosion and anti-abuse tax (BEAT) of the TCJA?,,"In Press, Corrected Proof, Available online 9 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000721/pdfft?md5=edc0f9ee9ab919c2307d618b03ed69a9&pid=1-s2.0-S0165410123000721-main.pdf,JAE-Journal of Accounting and Economics,“Just BEAT it” do firms reclassify costs to avoid the base erosion and anti-abuse tax (BEAT) of the TCJA+_JAE-Journal of Accounting and Economics.pdf
Gone with the big data: Institutional lender demand for private information,,"In Press, Corrected Proof, Available online 7 November 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000873/pdfft?md5=4a02ef48962f346c5058070a260b7e0e&pid=1-s2.0-S0165410123000873-main.pdf,JAE-Journal of Accounting and Economics,Gone with the big data+ Institutional lender demand for private information_JAE-Journal of Accounting and Economics.pdf
The effect of patent disclosure quality on innovation,,"In Press, Corrected Proof, Available online 29 September 2023",https://www.sciencedirect.com/science/article/pii/S016541012300071X/pdfft?md5=c2348acc6bda41e386554e56a1f6c066&pid=1-s2.0-S016541012300071X-main.pdf,JAE-Journal of Accounting and Economics,The effect of patent disclosure quality on innovation_JAE-Journal of Accounting and Economics.pdf
Long-term firm gains from short-term managerial focus: Myopia and voluntary disclosures,,"In Press, Corrected Proof, Available online 28 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000708/pdfft?md5=d27795919c9fc9b136a30ce2f1a04b7b&pid=1-s2.0-S0165410123000708-main.pdf,JAE-Journal of Accounting and Economics,Long-term firm gains from short-term managerial focus+ Myopia and voluntary disclosures_JAE-Journal of Accounting and Economics.pdf
The misuse of regression-based x-Scores as dependent variables,,"In Press, Corrected Proof, Available online 12 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000678/pdfft?md5=d5c0f14a78b23cc0c7a2753d6d4bbb20&pid=1-s2.0-S0165410123000678-main.pdf,JAE-Journal of Accounting and Economics,The misuse of regression-based x-Scores as dependent variables_JAE-Journal of Accounting and Economics.pdf
Firm-level political risk and credit markets,,"In Press, Corrected Proof, Available online 9 September 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000666/pdfft?md5=cf51a9085d1f40a9e84c207839330f93&pid=1-s2.0-S0165410123000666-main.pdf,JAE-Journal of Accounting and Economics,Firm-level political risk and credit markets_JAE-Journal of Accounting and Economics.pdf
Capital-market effects of tipper-tippee insider trading law: Evidence from the Newman ruling,,"In Press, Corrected Proof, Available online 25 August 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000630/pdfft?md5=34647e88846d93e7abfa0c7bcc872fe5&pid=1-s2.0-S0165410123000630-main.pdf,JAE-Journal of Accounting and Economics,Capital-market effects of tipper-tippee insider trading law+ Evidence from the Newman ruling_JAE-Journal of Accounting and Economics.pdf
The SEC's September spike: Regulatory inconsistency within the fiscal year,,"In Press, Corrected Proof, Available online 12 August 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000605/pdfft?md5=48778fdc5af01ff955afb71389ef3a70&pid=1-s2.0-S0165410123000605-main.pdf,JAE-Journal of Accounting and Economics,The SEC's September spike+ Regulatory inconsistency within the fiscal year_JAE-Journal of Accounting and Economics.pdf
Accounting conservatism and managerial information acquisition,,"In Press, Corrected Proof, Available online 6 August 2023",https://www.sciencedirect.com/science/article/pii/S016541012300054X/pdfft?md5=1b7c585f65528baf9c3d63f67ed7f2bb&pid=1-s2.0-S016541012300054X-main.pdf,JAE-Journal of Accounting and Economics,Accounting conservatism and managerial information acquisition_JAE-Journal of Accounting and Economics.pdf
Data visualization in 10-K filings,,"In Press, Corrected Proof, Available online 24 July 2023",https://www.sciencedirect.com/science/article/pii/S0165410123000551/pdfft?md5=13478877733b88a2527cc25648204d99&pid=1-s2.0-S0165410123000551-main.pdf,JAE-Journal of Accounting and Economics,Data visualization in 10-K filings_JAE-Journal of Accounting and Economics.pdf
